"Step","Subsection","Problem ID","Problem","Completed","Revision","Difficulty","Problem URL","TUF Plus Solve URL","TUF Plus Editorial URL","Article URL","YouTube URL","Practice URL","Other Resources"
"Graphs [Concepts & Problems]","Shortest Path Algorithms and Problems","523","Minimum multiplications to reach end","No","No","Hard","https://takeuforward.org/graph/g-39-minimum-multiplications-to-reach-end/","https://takeuforward.org/plus/dsa/problems/minimum-multiplications-to-reach-end?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-multiplications-to-reach-end?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/graph/g-39-minimum-multiplications-to-reach-end/","https://www.youtube.com/watch?v=_BvEJ3VIDWw&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=39","",""
"Graphs [Concepts & Problems]","Shortest Path Algorithms and Problems","2826","Bellman Ford Algorithm","No","No","Hard","https://takeuforward.org/data-structure/bellman-ford-algorithm-g-41/","https://takeuforward.org/plus/dsa/problems/bellman-ford-algorithm?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/bellman-ford-algorithm?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/bellman-ford-algorithm-g-41/","https://youtu.be/0vVofAhAYjc","",""
"Graphs [Concepts & Problems]","Shortest Path Algorithms and Problems","522","Floyd warshall algorithm","No","No","Hard","https://takeuforward.org/data-structure/floyd-warshall-algorithm-g-42/","https://takeuforward.org/plus/dsa/problems/floyd-warshall-algorithm?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/floyd-warshall-algorithm?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/floyd-warshall-algorithm-g-42/","https://www.youtube.com/watch?v=YbY8cVwWAvw&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=42","",""
"Graphs [Concepts & Problems]","Shortest Path Algorithms and Problems","521","Find the city with the smallest number of neighbors","No","No","Hard","https://takeuforward.org/data-structure/find-the-city-with-the-smallest-number-of-neighbours-at-a-threshold-distance-g-43/","https://takeuforward.org/plus/dsa/problems/find-the-city-with-the-smallest-number-of-neighbors?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/find-the-city-with-the-smallest-number-of-neighbors?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/find-the-city-with-the-smallest-number-of-neighbours-at-a-threshold-distance-g-43/","https://youtu.be/9XybHVqTHcQ","https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","1221","MST theory","No","No","Easy","https://takeuforward.org/data-structure/minimum-spanning-tree-theory-g-44/","https://takeuforward.org/plus/dsa/problems/mst-theory?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/mst-theory?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-spanning-tree-theory-g-44/","https://youtu.be/ZSPjZuZWCME","",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","2825","Prim's Algorithm","No","No","Hard","https://takeuforward.org/data-structure/prims-algorithm-minimum-spanning-tree-c-and-java-g-45/","https://takeuforward.org/plus/dsa/problems/find-the-mst-weight?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/find-the-mst-weight?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/prims-algorithm-minimum-spanning-tree-c-and-java-g-45/","https://youtu.be/mJcZjjKzeqk","",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","516","Disjoint Set","No","No","Hard","https://takeuforward.org/data-structure/disjoint-set-union-by-rank-union-by-size-path-compression-g-46/","https://takeuforward.org/plus/dsa/problems/disjoint-set-?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/disjoint-set-?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/disjoint-set-union-by-rank-union-by-size-path-compression-g-46/","https://youtu.be/aBxjDBC4M1U","",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","517","Find the MST weight","No","No","Hard","https://takeuforward.org/data-structure/prims-algorithm-minimum-spanning-tree-c-and-java-g-45/","https://takeuforward.org/plus/dsa/problems/find-the-mst-weight?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/find-the-mst-weight?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/prims-algorithm-minimum-spanning-tree-c-and-java-g-45/","https://youtu.be/mJcZjjKzeqk","",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","515","Number of operations to make network connected","No","No","Hard","https://takeuforward.org/data-structure/number-of-operations-to-make-network-connected-dsu-g-49/","https://takeuforward.org/plus/dsa/problems/number-of-operations-to-make-network-connected?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/number-of-operations-to-make-network-connected?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/number-of-operations-to-make-network-connected-dsu-g-49/","https://youtu.be/FYrl7iz9_ZU","https://leetcode.com/problems/number-of-operations-to-make-network-connected/",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","513","Most stones removed with same row or column","No","No","Medium","https://takeuforward.org/data-structure/most-stones-removed-with-same-row-or-column-dsu-g-53/","https://takeuforward.org/plus/dsa/problems/most-stones-removed-with-same-row-or-column?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/most-stones-removed-with-same-row-or-column?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/most-stones-removed-with-same-row-or-column-dsu-g-53/","https://youtu.be/OwMNX8SPavM","https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","511","Accounts merge","No","No","Hard","https://takeuforward.org/data-structure/accounts-merge-dsu-g-50/","https://takeuforward.org/plus/dsa/problems/accounts-merge?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/accounts-merge?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/accounts-merge-dsu-g-50/","https://youtu.be/FMwpt_aQOGw","https://leetcode.com/problems/accounts-merge/",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","514","Number of islands II","No","No","Hard","https://takeuforward.org/graph/number-of-islands-ii-online-queries-dsu-g-51/","https://takeuforward.org/plus/dsa/problems/number-of-islands-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/number-of-islands-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/graph/number-of-islands-ii-online-queries-dsu-g-51/","https://youtu.be/Rn6B-Q4SNyA","https://leetcode.com/problems/number-of-islands-ii/",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","512","Making a large island","No","No","Hard","https://takeuforward.org/data-structure/making-a-large-island-dsu-g-52/","https://takeuforward.org/plus/dsa/problems/making-a-large-island?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/making-a-large-island?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/making-a-large-island-dsu-g-52/","https://youtu.be/lgiz0Oup6gM","https://leetcode.com/problems/making-a-large-island/",""
"Graphs [Concepts & Problems]","MinimumSpanningTree/Disjoint Set and Problems","1006","Swim in Rising Water","No","No","Medium","https://takeuforward.org/data-structure/swim-in-rising-water","https://takeuforward.org/plus/dsa/problems/swim-in-rising-water?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/swim-in-rising-water?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/swim-in-rising-water","","https://leetcode.com/problems/swim-in-rising-water/",""
"Graphs [Concepts & Problems]","Other Algorithms","497","Bridges in graph","No","No","Hard","https://takeuforward.org/graph/bridges-in-graph-using-tarjans-algorithm-of-time-in-and-low-time-g-55/","https://takeuforward.org/plus/dsa/problems/bridges-in-graph?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/bridges-in-graph?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/graph/bridges-in-graph-using-tarjans-algorithm-of-time-in-and-low-time-g-55/","https://youtu.be/qrAub5z8FeA","https://leetcode.com/problems/critical-connections-in-a-network/discuss/382385/find-bridges-in-a-graph",""
"Graphs [Concepts & Problems]","Other Algorithms","496","Articulation point in graph","No","No","Hard","https://takeuforward.org/data-structure/articulation-point-in-graph-g-56/","https://takeuforward.org/plus/dsa/problems/articulation-point-in-graph?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/articulation-point-in-graph?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/articulation-point-in-graph-g-56/","https://youtu.be/j1QDfU21iZk","",""
"Graphs [Concepts & Problems]","Other Algorithms","498","Kosaraju's algorithm","No","No","Hard","https://takeuforward.org/graph/strongly-connected-components-kosarajus-algorithm-g-54/","https://takeuforward.org/plus/dsa/problems/kosaraju's-algorithm?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/kosaraju's-algorithm?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/graph/strongly-connected-components-kosarajus-algorithm-g-54/","https://www.youtube.com/watch?v=V8qIqJxCioo&list=PLgUwDviBIf0rGEWe64KWas0Nryn7SCRWw&index=27","https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings/discuss/766485/kosaraju-algorithm-on",""
"Dynamic Programming [Patterns and Problems]","Introduction to DP","1195","Introduction to DP","No","No","Easy","https://takeuforward.org/data-structure/dynamic-programming-introduction/","https://takeuforward.org/plus/dsa/problems/introduction-to-dp?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/introduction-to-dp?source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/dynamic-programming-introduction/","https://youtu.be/tyB0ztf0DNY","",""
"Dynamic Programming [Patterns and Problems]","1D DP","287","Climbing stairs","No","No","Medium","https://takeuforward.org/data-structure/dynamic-programming-climbing-stairs/","https://takeuforward.org/plus/dsa/problems/climbing-stairs?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/climbing-stairs?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/dynamic-programming-climbing-stairs/","https://youtu.be/mLfjzJsN8us","https://leetcode.com/problems/climbing-stairs/",""
"Dynamic Programming [Patterns and Problems]","1D DP","288","Frog Jump","No","No","Medium","https://takeuforward.org/data-structure/dynamic-programming-frog-jump-dp-3/","https://takeuforward.org/plus/dsa/problems/frog-jump?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/frog-jump?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/dynamic-programming-frog-jump-dp-3/","https://www.youtube.com/watch?v=EgG3jsGoPvQ","",""
"Dynamic Programming [Patterns and Problems]","1D DP","289","Frog jump with K distances","No","No","Medium","https://takeuforward.org/data-structure/dynamic-programming-frog-jump-with-k-distances-dp-4/","https://takeuforward.org/plus/dsa/problems/frog-jump-with-k-distances?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/frog-jump-with-k-distances?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/dynamic-programming-frog-jump-with-k-distances-dp-4/","https://www.youtube.com/watch?v=Kmh3rhyEtB8","",""
"Dynamic Programming [Patterns and Problems]","1D DP","291","Maximum sum of non adjacent elements","No","No","Medium","https://takeuforward.org/data-structure/maximum-sum-of-non-adjacent-elements-dp-5/","https://takeuforward.org/plus/dsa/problems/maximum-sum-of-non-adjacent-elements?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/maximum-sum-of-non-adjacent-elements?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/maximum-sum-of-non-adjacent-elements-dp-5/","https://www.youtube.com/watch?v=GrMBfJNk_NY","https://leetcode.com/problems/house-robber/",""
"Dynamic Programming [Patterns and Problems]","1D DP","290","House robber","No","No","Medium","https://takeuforward.org/data-structure/dynamic-programming-house-robber-dp-6/","https://takeuforward.org/plus/dsa/problems/house-robber?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/house-robber?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/dynamic-programming-house-robber-dp-6/","https://www.youtube.com/watch?v=3WaxQMELSkw","https://leetcode.com/problems/house-robber-ii/",""
"Dynamic Programming [Patterns and Problems]","2D/3D DP and DP on Grids","292","Ninja's training","No","No","Medium","https://takeuforward.org/data-structure/dynamic-programming-ninjas-training-dp-7/","https://takeuforward.org/plus/dsa/problems/ninja's-training?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/ninja's-training?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/dynamic-programming-ninjas-training-dp-7/","https://www.youtube.com/watch?v=AE39gJYuRog","",""
"Dynamic Programming [Patterns and Problems]","2D/3D DP and DP on Grids","2795","Grid Unique Paths : DP on Grids (DP8)","No","No","Medium","https://takeuforward.org/data-structure/grid-unique-paths-dp-on-grids-dp8/","https://takeuforward.org/plus/dsa/problems/grid-unique-paths?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/grid-unique-paths?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/grid-unique-paths-dp-on-grids-dp8/","https://www.youtube.com/watch?v=sdE0A2Oxofw","https://leetcode.com/problems/unique-paths/",""
"Dynamic Programming [Patterns and Problems]","2D/3D DP and DP on Grids","300","Unique paths II","No","No","Medium","https://takeuforward.org/data-structure/grid-unique-paths-2-dp-9/","https://takeuforward.org/plus/dsa/problems/unique-paths-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/unique-paths-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/grid-unique-paths-2-dp-9/","https://www.youtube.com/watch?v=TmhpgXScLyY","https://leetcode.com/problems/unique-paths-ii/",""
"Dynamic Programming [Patterns and Problems]","2D/3D DP and DP on Grids","298","Minimum Falling Path Sum","No","No","Medium","https://takeuforward.org/data-structure/minimum-path-sum-in-a-grid-dp-10/","https://takeuforward.org/plus/dsa/problems/minimum-falling-path-sum?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-falling-path-sum?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-path-sum-in-a-grid-dp-10/","https://youtu.be/_rgTlyky1uQ","https://leetcode.com/problems/minimum-path-sum/",""
"Dynamic Programming [Patterns and Problems]","2D/3D DP and DP on Grids","299","Triangle","No","No","Medium","https://takeuforward.org/data-structure/minimum-path-sum-in-triangular-grid-dp-11/","https://takeuforward.org/plus/dsa/problems/triangle?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/triangle?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-path-sum-in-triangular-grid-dp-11/","https://www.youtube.com/watch?v=SrP-PiLSYC0","https://leetcode.com/problems/triangle/",""
"Dynamic Programming [Patterns and Problems]","2D/3D DP and DP on Grids","769","Ninja and his Friends","No","No","Medium","https://takeuforward.org/data-structure/3-d-dp-ninja-and-his-friends-dp-13/","https://takeuforward.org/plus/dsa/problems/ninja-and-his-friends?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/ninja-and-his-friends?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/3-d-dp-ninja-and-his-friends-dp-13/","https://www.youtube.com/watch?v=QGfn7JeXK54","",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","2804","Subset sum equal to target (DP- 14)","No","No","Hard","https://takeuforward.org/data-structure/subset-sum-equal-to-target-dp-14/","https://takeuforward.org/plus/dsa/problems/subset-sum-equals-to-target?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/subset-sum-equals-to-target?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/subset-sum-equal-to-target-dp-14/","https://www.youtube.com/watch?v=fWX9xDmIzRI","",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","321","Partition equal subset sum","No","No","Hard","https://takeuforward.org/data-structure/partition-equal-subset-sum-dp-15/","https://takeuforward.org/plus/dsa/problems/partition-equal-subset-sum?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/partition-equal-subset-sum?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/partition-equal-subset-sum-dp-15/","https://www.youtube.com/watch?v=7win3dcgo3k","https://leetcode.com/problems/partition-equal-subset-sum/",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","320","Partition a set into two subsets with minimum absolute sum difference","No","No","Hard","https://takeuforward.org/data-structure/partition-set-into-2-subsets-with-min-absolute-sum-diff-dp-16/","https://takeuforward.org/plus/dsa/problems/partition-a-set-into-two-subsets-with-minimum-absolute-sum-difference?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/partition-a-set-into-two-subsets-with-minimum-absolute-sum-difference?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/partition-set-into-2-subsets-with-min-absolute-sum-diff-dp-16/","https://www.youtube.com/watch?v=GS_OqZb2CWc","https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference/",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","318","Count subsets with sum K","No","No","Hard","https://takeuforward.org/data-structure/count-subsets-with-sum-k-dp-17/","https://takeuforward.org/plus/dsa/problems/count-subsets-with-sum-k?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/count-subsets-with-sum-k?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/count-subsets-with-sum-k-dp-17/","https://www.youtube.com/watch?v=ZHyb-A2Mte4","",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","317","Count partitions with given difference","No","No","Hard","https://takeuforward.org/data-structure/count-partitions-with-given-difference-dp-18/","https://takeuforward.org/plus/dsa/problems/count-partitions-with-given-difference?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/count-partitions-with-given-difference?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/count-partitions-with-given-difference-dp-18/","https://www.youtube.com/watch?v=zoilQD1kYSg","",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","541","Assign Cookies","No","No","Easy","https://takeuforward.org/data-structure/assign-cookies","https://takeuforward.org/plus/dsa/problems/assign-cookies?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/assign-cookies?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/assign-cookies","https://youtu.be/DIX2p7vb9co?si=GofAIDimue-Av0Fi","https://leetcode.com/problems/assign-cookies/",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","2802","Minimum Coins (DP - 20)","No","No","Hard","https://takeuforward.org/data-structure/minimum-coins-dp-20/","https://takeuforward.org/plus/dsa/problems/minimum-coins?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-coins?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-coins-dp-20/","https://www.youtube.com/watch?v=myPeWb3Y68A","https://leetcode.com/problems/coin-change/",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","324","Target sum","No","No","Hard","https://takeuforward.org/data-structure/target-sum-dp-21/","https://takeuforward.org/plus/dsa/problems/target-sum?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/target-sum?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/target-sum-dp-21/","https://www.youtube.com/watch?v=b3GD8263-PQ","https://leetcode.com/problems/target-sum/",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","2801","Coin Change 2 (DP - 22)","No","No","Hard","https://takeuforward.org/data-structure/coin-change-2-dp-22/","https://takeuforward.org/plus/dsa/problems/coin-change-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/coin-change-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/coin-change-2-dp-22/","https://www.youtube.com/watch?v=HgyouUi11zk","https://leetcode.com/problems/coin-change-2/",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","325","Unbounded knapsack","No","No","Hard","https://takeuforward.org/data-structure/unbounded-knapsack-dp-23/","https://takeuforward.org/plus/dsa/problems/unbounded-knapsack?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/unbounded-knapsack?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/unbounded-knapsack-dp-23/","https://youtu.be/OgvOZ6OrJoY","",""
"Dynamic Programming [Patterns and Problems]","DP on Subsequences","2803","Rod Cutting Problem | (DP - 24)","No","No","Hard","https://takeuforward.org/data-structure/rod-cutting-problem-dp-24/","https://takeuforward.org/plus/dsa/problems/rod-cutting-problem?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/rod-cutting-problem?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/rod-cutting-problem-dp-24/","https://youtu.be/mO8XpGoJwuo","",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","308","Longest common subsequence","No","No","Hard","https://takeuforward.org/data-structure/print-longest-common-subsequence-dp-26/","https://takeuforward.org/plus/dsa/problems/longest-common-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-common-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/print-longest-common-subsequence-dp-26/","https://youtu.be/-zI4mrF2Pb4","",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","2799","Print Longest Common Subsequence | (DP - 26)","No","No","hard","https://takeuforward.org/data-structure/print-longest-common-subsequence-dp-26/","https://takeuforward.org/plus/dsa/problems/longest-common-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-common-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/print-longest-common-subsequence-dp-26/","https://youtu.be/-zI4mrF2Pb4","",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","309","Longest common substring","No","No","Hard","https://takeuforward.org/data-structure/longest-common-substring-dp-27/","https://takeuforward.org/plus/dsa/problems/longest-common-substring?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-common-substring?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-common-substring-dp-27/","https://youtu.be/_wP9mWNPL5w","",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","310","Longest palindromic subsequence","No","No","Hard","https://takeuforward.org/data-structure/longest-palindromic-subsequence-dp-28/","https://takeuforward.org/plus/dsa/problems/longest-palindromic-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-palindromic-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-palindromic-subsequence-dp-28/","https://youtu.be/6i_T5kkfv4A","https://leetcode.com/problems/longest-palindromic-subsequence/",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","2800","Minimum insertions to make string palindrome | DP-29","No","No","Hard","https://takeuforward.org/data-structure/minimum-insertions-to-make-string-palindrome-dp-29/","https://takeuforward.org/plus/dsa/problems/minimum-insertions-to-make-string-palindrome?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-insertions-to-make-string-palindrome?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-insertions-to-make-string-palindrome-dp-29/","https://www.youtube.com/watch?v=xPBLEj41rFU","https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","311","Minimum insertions or deletions to convert string A to B","No","No","Hard","https://takeuforward.org/data-structure/minimum-insertions-deletions-to-convert-string-dp-30/","https://takeuforward.org/plus/dsa/problems/minimum-insertions-or-deletions-to-convert-string-a-to-b?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-insertions-or-deletions-to-convert-string-a-to-b?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-insertions-deletions-to-convert-string-dp-30/","https://www.youtube.com/watch?v=yMnH0jrir0Q","https://leetcode.com/problems/delete-operation-for-two-strings/",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","313","Shortest common supersequence","No","No","Hard","https://takeuforward.org/data-structure/shortest-common-supersequence-dp-31/","https://takeuforward.org/plus/dsa/problems/shortest-common-supersequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/shortest-common-supersequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/shortest-common-supersequence-dp-31/","https://youtu.be/xElxAuBcvsU","https://leetcode.com/problems/shortest-common-supersequence/",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","306","Distinct subsequences","No","No","Hard","https://takeuforward.org/data-structure/distinct-subsequences-dp-32/","https://takeuforward.org/plus/dsa/problems/distinct-subsequences?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/distinct-subsequences?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/distinct-subsequences-dp-32/","https://youtu.be/nVG7eTiD2bY","https://leetcode.com/problems/distinct-subsequences/",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","307","Edit distance","No","No","Hard","https://takeuforward.org/data-structure/edit-distance-dp-33/","https://takeuforward.org/plus/dsa/problems/edit-distance?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/edit-distance?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/edit-distance-dp-33/","https://youtu.be/fJaKO8FbDdo","https://leetcode.com/problems/edit-distance/",""
"Dynamic Programming [Patterns and Problems]","DP on Strings","314","Wildcard matching","No","No","Hard","https://takeuforward.org/data-structure/wildcard-matching-dp-34/","https://takeuforward.org/plus/dsa/problems/wildcard-matching?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/wildcard-matching?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/wildcard-matching-dp-34/","https://youtu.be/ZmlQ3vgAOMo","https://leetcode.com/problems/wildcard-matching/",""
"Dynamic Programming [Patterns and Problems]","DP on Stocks","301","Best time to buy and sell stock","No","No","Medium","https://takeuforward.org/data-structure/stock-buy-and-sell/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/stock-buy-and-sell/","https://youtu.be/excAOvwF_Wk","https://leetcode.com/problems/best-time-to-buy-and-sell-stock/",""
"Dynamic Programming [Patterns and Problems]","DP on Stocks","302","Best time to buy and sell stock II","No","No","Medium","https://takeuforward.org/data-structure/buy-and-sell-stock-ii-dp-36/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/buy-and-sell-stock-ii-dp-36/","https://youtu.be/nGJmxkUJQGs","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/",""
